"Area"	"Perimeter"	"Radius"	"Circularity"	"Convexity"	"Inertia"	"Graymean"	"Graystd"	"Repimean"	"Repistd"	"Gepimean"	"Gepistd"	"Bepimean"	"Bepistd"	"family.label"
"H1T4T24_35"	296	66.6274163722992	9.46040705628087	0.837906634933476	0.964169381107492	0.969279107168354	118.171539306641	0.0802642107009888	60.6940383911133	0.0261164829134941	56.6811561584473	0.0262823682278395	69.4601593017578	0.0321211963891983	"Ruminococcaceae"
"H1T4T24_36"	90	41.6568541526794	5.73396366871636	0.651747590054683	0.904522613065327	0.99867612452721	127.583740234375	0.0438274703919888	58.1591911315918	0.0308183934539557	54.8127250671387	0.0279572308063507	67.0741958618164	0.0293018389493227	"Others"
"H1T4T24_38"	2076.5	178.124890446663	25.622254092842	0.822417946895179	0.95956561922366	0.999997038805656	109.475311279297	0.0961740016937256	65.3585357666016	0.0387862958014011	61.6287117004395	0.0350114814937115	81.6558990478516	0.0839466080069542	"Lachnospiraceae"
"H1T4T24_39"	2433	198.367531180382	28.2842712474619	0.776981711267304	0.95113369820172	0.999997077375086	110.942718505859	0.0828498676419258	64.2378540039062	0.0420605167746544	61.1291122436523	0.0364061556756496	82.5836868286133	0.0791964083909988	"Lachnospiraceae"
"H1T4T24_40"	52	27.6568541526794	4.47213595499958	0.854294575467492	0.981132075471698	0.995487221024921	127.982986450195	0.0408750027418137	56.0608596801758	0.0248869489878416	55.9468841552734	0.0405794307589531	67.8093338012695	0.0528006888926029	"Others"
"H1T4T24_41"	1464	150.367530941963	21.0237960416286	0.813659694971123	0.971144278606965	0.999986789095936	99.9784164428711	0.184130162000656	64.0984802246094	0.0557769909501076	61.6301078796387	0.0623985342681408	84.1722793579102	0.148593962192535	"Porphyromonadaceae"
"H1T4T24_42"	96.5	37.899494767189	5.74390307216884	0.844248575239579	0.969849246231156	0.997264821186623	121.700660705566	0.0717152580618858	57.2110900878906	0.0211380813270807	54.9684181213379	0.020188981667161	69.5950546264648	0.0240334272384644	"Eggerthellaceae"
"H1T4T24_44"	57	28.4852812290192	5	0.882762135643108	0.982758620689655	0.927945440702289	128.168411254883	0.0444006659090519	54.8789024353027	0.0238631721585989	53.1352119445801	0.0223848167806864	63.097339630127	0.0290839914232492	"Enterobacteriaceae"
"H6T20_6"	267	62.6274163722992	9.21954445729289	0.855445082190587	0.960431654676259	0.999670039790039	117.481086730957	0.122449390590191	61.4402503967285	0.0627061277627945	57.1667747497559	0.0425220243632793	74.3948974609375	0.0772186443209648	"Ruminococcaceae"
"H6T20_7"	1798	170.568541765213	24.0208242989286	0.776607675040976	0.938168536394469	0.999774978579583	103.678253173828	0.163579329848289	63.1216773986816	0.045468021184206	59.0396385192871	0.0378726907074451	76.818244934082	0.0801845341920853	"Bacteroidaceae"
"H6T20_9"	757.5	106.183765530586	15.6524758424985	0.844260083538691	0.966198979591837	0.999912972242074	111.38550567627	0.108861900866032	62.0872230529785	0.0412620827555656	56.7127990722656	0.0348288267850876	70.0505905151367	0.0505633838474751	"Ruminococcaceae"
"H6T20_11"	274.5	62.3847758769989	9.87417636920388	0.88632903087771	0.983870967741935	0.999820529095778	115.535461425781	0.132914707064629	62.4397735595703	0.0608045943081379	58.206974029541	0.0466763749718666	75.5274124145508	0.0776294469833374	"Ruminococcaceae"
"H6T20_12"	273.5	64.3847759962082	9.46040705628087	0.829088357455036	0.957968476357268	0.998165834813363	117.624328613281	0.103018663823605	61.4869384765625	0.0546032898128033	56.854663848877	0.0403888784348965	68.7648849487305	0.0847020596265793	"Ruminococcaceae"
"H6T20_14"	190	52.1421352624893	8.51464255977805	0.878184648920361	0.981912144702842	0.999317738002509	119.436546325684	0.0944087505340576	61.0825386047363	0.050825223326683	56.2859802246094	0.0381713435053825	71.9136428833008	0.0606996081769466	"Ruminococcaceae"
"H6T20_15"	332.5	69.2132030725479	10.6301458127346	0.872215132886502	0.973645680819912	0.999628307348169	112.780586242676	0.156435206532478	62.6415596008301	0.0591157823801041	58.5685615539551	0.0531770251691341	76.9973678588867	0.104220978915691	"Ruminococcaceae"
"H6T20_16"	1477	150.911687135696	22.1359436211787	0.814975607912984	0.970752546828787	0.999993882851117	105.764450073242	0.122094951570034	63.4796180725098	0.0388592965900898	59.4265441894531	0.0355864092707634	78.8678894042969	0.0809817090630531	"Ruminococcaceae"
"H6T20_17"	1598.5	162.183765292168	25.4754708453398	0.763673546323538	0.947540011855365	0.999995406662442	104.021644592285	0.12170996516943	63.1096115112305	0.0397541671991348	59.7002983093262	0.0362899005413055	77.9023742675781	0.0849614441394806	"Ruminococcaceae"
"H6T20_18"	332.5	69.2132030725479	10.6301458127346	0.872215132886502	0.980825958702065	0.999254309393097	111.72142791748	0.11766354739666	62.2785682678223	0.0584698803722858	56.7708168029785	0.0395638197660446	71.6971054077148	0.0824052169919014	"Ruminococcaceae"
"H6T20_19"	302	65.7989896535873	10.295630140987	0.876553356068355	0.980519480519481	0.999713023067842	117.052589416504	0.119694739580154	60.8998870849609	0.0621374770998955	56.2029266357422	0.0540138632059097	70.6466979980469	0.095238097012043	"Bacteroidaceae"
"H6T20_20"	149.5	47.0710676908493	7.51067611341732	0.847896725479244	0.993355481727575	0.999324031449683	120.669334411621	0.0849100425839424	59.6999244689941	0.0406754575669765	55.6049385070801	0.0354927331209183	71.2889175415039	0.0654529705643654	"Eggerthellaceae"
"H6T20_22"	390.5	79.3553383350372	11	0.779253222639435	0.943236714975845	0.999919609939481	110.717155456543	0.138022124767303	61.8799209594727	0.0490352176129818	57.9569473266602	0.0405656471848488	73.2564392089844	0.0770983770489693	"Bacteroidaceae"
"H6T20_24"	5139	314.651801347733	40.7553382001508	0.65227095006064	0.918744971842317	0.999996707199573	104.419143676758	0.131727397441864	62.6383514404297	0.0410693176090717	57.1614456176758	0.0360734164714813	69.5375747680664	0.0623226016759872	"Bacteroidaceae"
"H6T20_27"	381	74.6274164915085	11.4017542509914	0.859682379708541	0.971938775510204	0.991450764530655	111.841911315918	0.140164643526077	61.7575302124023	0.0469494871795177	56.5836181640625	0.0462034046649933	72.6026763916016	0.0955382734537125	"Others"
"H6T20_30"	202.5	54.7279218435287	8.48528137423857	0.849604838718225	0.975903614457831	0.999102131367654	118.383560180664	0.0954612642526627	60.7817115783691	0.0371571034193039	55.8728790283203	0.0382894352078438	72.3850708007812	0.054495457559824	"Lachnospiraceae"
"H6T20_33"	254	59.7989892959595	8.99982852406829	0.89259796662203	0.982591876208897	0.997143032894768	114.337059020996	0.142562344670296	60.6899642944336	0.0681168362498283	58.1607666015625	0.0499858893454075	78.1699905395508	0.0923494473099709	"Enterobacteriaceae"
"H6T20_35"	52	27.6568541526794	4.24264068711928	0.854294575467492	0.981132075471698	0.995487221024853	131.990249633789	0.0489950627088547	56.7157669067383	0.0399425216019154	52.9033050537109	0.0373235121369362	66.5723648071289	0.0533106103539467	"Enterobacteriaceae"
"H6T20_36"	274.5	62.3847759962082	9.64141946692635	0.886329027490388	0.985637342908438	0.999830398085973	115.808746337891	0.136230677366257	60.2076873779297	0.0601124465465546	56.695858001709	0.0532172545790672	73.0957412719727	0.077122762799263	"Bacteroidaceae"
"H6T20_37"	2904	210.509665727615	30.4384525374734	0.823497704291164	0.963024374067319	0.999993265765007	101.329330444336	0.136834874749184	62.8252792358398	0.0386418253183365	56.9427757263184	0.0342200696468353	75.2905578613281	0.0755526199936867	"Enterobacteriaceae"
"H6T20_38"	161.5	48.7279218435287	7.81024967590665	0.854725401414752	0.97289156626506	0.999346460714272	120.23371887207	0.0766213834285736	58.3288154602051	0.0314653776586056	53.9666061401367	0.0256150029599667	67.3494720458984	0.040465272963047	"Bacteroidaceae"
"H6T20_39"	298	64.6274163722992	9.92442890089805	0.896587210207511	0.983498349834984	0.999857773226614	115.971130371094	0.135938569903374	61.1662292480469	0.056746132671833	57.3437614440918	0.0424490869045258	76.7896423339844	0.0831111818552017	"Bacteroidaceae"
"H6T20_40"	283	63.7989894151688	10	0.873712804704924	0.977547495682211	0.99980990228687	116.841606140137	0.129011541604996	60.6629066467285	0.0543878376483917	56.9042015075684	0.0412568487226963	74.4495315551758	0.0807110071182251	"Bacteroidaceae"
"H6T20_41"	1198	134.568541407585	19.313207915828	0.831341751033249	0.960705693664796	0.999988373493607	109.362953186035	0.120082467794418	61.0241317749023	0.0348029918968678	56.5536308288574	0.0299928989261389	70.7515029907227	0.04786267131567	"Ruminococcaceae"
"H6T20_42"	301	65.7989895343781	10	0.873650864677457	0.977272727272727	0.999842842695235	114.362609863281	0.141122192144394	62.335262298584	0.0533021576702595	57.1170692443848	0.0501059740781784	73.9463806152344	0.0887298285961151	"Ruminococcaceae"
"H6T20_43"	138.5	44.7279218435287	7.07106781186548	0.869965833360397	0.978798586572438	0.99931557230016	120.784767150879	0.0971366763114929	58.1118278503418	0.0339813604950905	54.622730255127	0.0325412526726723	72.8423309326172	0.0433841645717621	"Ruminococcaceae"
"H6T20_46"	338.5	70.0416300296783	10.6301458127346	0.867073768842455	0.97410071942446	0.999884966392858	114.087326049805	0.143718585371971	60.5420570373535	0.0501826293766499	57.0557174682617	0.0372369065880775	75.1394119262695	0.0796531140804291	"Ruminococcaceae"
"H6T20_48"	330	68.2842706441879	10.295630140987	0.889369955061577	0.973451327433628	0.956703219553436	113.48558807373	0.165852352976799	62.6382484436035	0.0565622746944427	57.9371490478516	0.0559000447392464	76.5483551025391	0.0921380892395973	"Ruminococcaceae"
"H6T20_51"	224	57.3137083053589	9.21954445729289	0.856921154580381	0.982456140350877	0.999736870176122	117.011764526367	0.104760535061359	61.1308059692383	0.0463523603975773	56.7407379150391	0.0404057502746582	73.9690780639648	0.0594535283744335	"Bifidobacteriaceae"
"H6T20_52"	294.5	65.2132030725479	10.1980390271856	0.870210059280403	0.973553719008264	0.999803755561269	113.390312194824	0.133747711777687	61.04296875	0.055129237473011	56.4763832092285	0.0505024194717407	71.8139724731445	0.0819026231765747	"Ruminococcaceae"
"H6T20_53"	334	68.6274164915085	10.770329614269	0.891170969947964	0.982352941176471	0.999881705720561	112.27222442627	0.158554524183273	62.7319145202637	0.0538633354008198	58.6291427612305	0.0435485355556011	76.1280136108398	0.0999131128191948	"Bacteroidaceae"
"H6T20_54"	280	75.7989894151688	9.89949493661167	0.612408294846175	0.880503144654088	0.999800033410952	122.81022644043	0.0911350399255753	59.3318328857422	0.0482553504407406	55.9405288696289	0.0372977294027805	70.7107086181641	0.0726987421512604	"Lachnospiraceae"
"H6T20_55"	206	54.9705624580383	8.48528137423857	0.856676242281087	0.962616822429907	0.999664408116138	118.775825500488	0.117001049220562	59.511474609375	0.0465406812727451	57.1727600097656	0.0410573072731495	76.0440521240234	0.0574373602867126	"Bifidobacteriaceae"
"H6T20_56"	293	64.2842705249786	9.66784539115062	0.890980182228311	0.973421926910299	0.999340046563653	116.996360778809	0.133359715342522	59.4351272583008	0.0536532178521156	55.894775390625	0.0385001078248024	74.4254989624023	0.0818150043487549	"Bacteroidaceae"
"H6T20_57"	375	72.6274163722992	11.4017542509914	0.893387644319839	0.982961992136304	0.999897583054878	111.664123535156	0.142563536763191	62.2686042785645	0.0541066117584705	57.4882392883301	0.0408241525292397	73.7871932983398	0.0828498601913452	"Ruminococcaceae"
"H6T20_59"	589	91.9411249160767	13.7469572490926	0.875599555800705	0.973553719008264	0.999946284471143	107.356155395508	0.186752781271935	62.6137084960938	0.0572699941694736	57.4946098327637	0.0471084378659725	74.1496887207031	0.0924549177289009	"Lachnospiraceae"
"H6T20_60"	59	28.4852812290192	4.73606797749979	0.913736245665673	1	0.804631354800786	122.760047912598	0.0391853749752045	60.7842330932617	0.0385312512516975	55.8301162719727	0.0293797738850117	70.8046493530273	0.0322754755616188	"Bifidobacteriaceae"
"H6T20_61"	160	48.1421353816986	7.44794149757221	0.867519303076966	0.978593272171254	0.998732736123942	119.478309631348	0.110506363213062	61.0966949462891	0.0463441200554371	56.9286956787109	0.0403821505606174	73.2216033935547	0.0635120570659637	"Acidaminococcaceae"
"H6T20_63"	551	91.1126978397369	13.1900344372658	0.834072207990395	0.960767218831735	0.999909872334652	104.676315307617	0.190862119197845	62.5075950622559	0.0377979949116707	56.6977119445801	0.0328912958502769	74.2307586669922	0.0735968500375748	"Ruminococcaceae"
"H6T21_1"	162	49.3137083053589	7.9362537121026	0.837123540301631	0.978851963746224	0.999452004233442	119.955207824707	0.0839251279830933	61.2370414733887	0.0420188680291176	57.0097236633301	0.0391744151711464	70.2051391601562	0.063327431678772	"Ruminococcaceae"
"H6T21_2"	221	56.1421353816986	8.60232526704263	0.881098137997398	0.986607142857143	0.999689089258133	116.450332641602	0.113943234086037	62.6547393798828	0.0503704659640789	58.1002159118652	0.0430269502103329	74.6715774536133	0.0815022811293602	"Ruminococcaceae"
"H6T21_3"	98.5	39.0710676908493	6.07775360759103	0.810840692548911	0.975247524752475	0.998111734471835	123.545936584473	0.0731278657913208	61.7002296447754	0.0545812733471394	56.8491363525391	0.0371807068586349	72.9933547973633	0.0734273642301559	"Ruminococcaceae"
"H6T21_4"	322.5	68.3847759962082	10.6301458127346	0.866604072579197	0.975794251134644	0.999744374159886	114.443702697754	0.120955042541027	62.1644020080566	0.050643976777792	57.4615058898926	0.0436541773378849	71.5624542236328	0.0782207772135735	"Ruminococcaceae"
"H6T21_8"	211.5	55.5563489198685	8.24621125123532	0.861098518609925	0.974654377880184	0.99966002543946	117.060676574707	0.117825068533421	62.7089500427246	0.0582936778664589	57.7552375793457	0.0426012352108955	75.2695999145508	0.0845052003860474	"Bacteroidaceae"
"H6T21_10"	161	48.1421353816986	7.14108518139673	0.872941298721197	0.978723404255319	0.99919776468598	119.624618530273	0.108507215976715	61.3526039123535	0.0409684106707573	57.9598960876465	0.0398967638611794	73.1886749267578	0.0682311207056046	"Bacteroidaceae"
"H6T21_12"	250.5	59.21320271492	8.94427190999916	0.897801839066522	0.980430528375734	0.999518747653012	115.165885925293	0.138162046670914	62.1360855102539	0.057801503688097	58.1051597595215	0.046608105301857	75.5595397949219	0.0770872011780739	"Bacteroidaceae"
"H6T21_13"	215	55.7989894151688	8.24621125123532	0.867752067476895	0.972850678733032	0.99969821367799	118.300224304199	0.110813394188881	61.1227416992188	0.0472282953560352	57.6398468017578	0.0411328636109829	74.7095947265625	0.0685831531882286	"Ruminococcaceae"
"H6T21_15"	227.5	60.0416299104691	9.4339811320566	0.793023977321074	0.930470347648262	0.998908551159907	115.76513671875	0.0907967537641525	59.4459571838379	0.0331948660314083	54.1124267578125	0.0350726619362831	66.1130981445312	0.0423139408230782	"Bacteroidaceae"
"H6T21_17"	208.5	57.2132028341293	8.24621125123532	0.800430082335738	0.937078651685393	0.999497257094967	120.404640197754	0.0779354050755501	60.3024673461914	0.0489128865301609	56.2522125244141	0.0306382533162832	69.1718902587891	0.0596273094415665	"Ruminococcaceae"
"H6T21_18"	52	27.6568541526794	4.47213595499958	0.854294575467492	0.981132075471698	0.995487221024885	131.774703979492	0.0341447703540325	57.3294410705566	0.0387947112321854	56.2459373474121	0.0439939871430397	68.5768661499023	0.0418172478675842	"Bacteroidaceae"
"H6T21_19"	266	61.7989894151688	9.21954445729289	0.875243217932129	0.974358974358974	0.999768190509975	117.036781311035	0.122918590903282	60.3603668212891	0.0492548458278179	56.7548599243164	0.0390225388109684	73.2546844482422	0.0740517750382423	"Bacteroidaceae"
"H6T21_20"	163	50.1421353816986	7.24560622010425	0.814688935652387	0.956011730205279	0.999444255031723	122.216835021973	0.0694800689816475	60.8938751220703	0.0480189733207226	56.8255386352539	0.0442017130553722	69.3197174072266	0.0566045269370079	"Bacteroidaceae"
"H6T21_21"	209	54.9705624580383	8.51464255977805	0.869152109887123	0.976635514018692	0.999648600358702	116.777290344238	0.122209884226322	60.6343841552734	0.046556331217289	57.7006988525391	0.0468483567237854	74.2460250854492	0.0885816738009453	"Bacteroidaceae"
"H6T21_22"	262	60.970562338829	9.87417636920388	0.885667593478151	0.984962406015038	0.999820409755784	116.201698303223	0.123406857252121	61.4689102172852	0.0598501823842525	57.3652534484863	0.0445176362991333	72.2319030761719	0.0762844905257225	"Bacteroidaceae"
"H6T21_23"	247.5	62.3847759962082	9.21954445729289	0.799149123147071	0.944656488549618	0.999782608556251	117.511131286621	0.101432450115681	60.2900619506836	0.0473590157926083	56.2345924377441	0.0424725152552128	72.859977722168	0.0841704457998276	"Ruminococcaceae"
"H6T21_24"	186.5	54.3847758769989	7.81024967590665	0.792380928132296	0.937185929648241	0.999515459336308	115.889839172363	0.121001936495304	60.6802864074707	0.0511642508208752	56.8014717102051	0.0346118994057178	73.7432403564453	0.0765429958701134	"Ruminococcaceae"
"H6T21_25"	232.5	58.3847757577896	8.5438033206406	0.857104130832664	0.966735966735967	0.999748364260546	117.889923095703	0.101805068552494	61.3738975524902	0.0555019751191139	56.2189521789551	0.0409658886492252	69.6622161865234	0.0744144469499588	"Erysipelotrichaceae"
"H6T21_27"	216	56.970562338829	8.77329858852089	0.836300974109133	0.966442953020134	0.999737388580297	116.020637512207	0.103304021060467	61.5701179504395	0.0409570448100567	57.6857414245605	0.0446111895143986	75.8232116699219	0.072536364197731	"Ruminococcaceae"
"H6T21_28"	2308	187.539103388786	27.1661554144122	0.824635444675171	0.959467886094367	0.99999333597863	105.953269958496	0.102435894310474	62.6249198913574	0.0377185791730881	57.750129699707	0.0357202552258968	75.5497131347656	0.0730227380990982	"Ruminococcaceae"
"H6T21_29"	245.5	59.5563488006592	9.4339811320566	0.869771616195008	0.982	0.99963826992901	115.663726806641	0.118394397199154	62.6470756530762	0.0481306426227093	56.6795654296875	0.0402966663241386	71.3291549682617	0.0766258910298347	"Ruminococcaceae"
"H6T21_30"	224	56.970562338829	8.94427190999916	0.867275084261323	0.9760348583878	0.999752455184225	116.550476074219	0.118295088410378	60.8258056640625	0.0520850233733654	56.8960800170898	0.0409564413130283	70.8267974853516	0.0729060620069504	"Ruminococcaceae"
"H6T21_32"	231.5	57.21320271492	8.39510749827643	0.88872692965421	0.978858350951374	0.999767985264633	117.894523620605	0.113676279783249	61.254581451416	0.0502409636974335	56.4052886962891	0.0363234728574753	71.8478393554688	0.0757294967770576	"Others"
"H6T21_34"	251	59.7989891767502	9.4339811320566	0.882055474470021	0.98238747553816	0.999789624363662	118.015403747559	0.0999184623360634	60.7628517150879	0.0509501360356808	56.8675422668457	0.0376627035439014	75.0712127685547	0.0608611740171909	"Ruminococcaceae"
"H6T21_35"	2588.5	240.267025589943	28.3019433961698	0.563468560876992	0.887993138936535	0.999995348112255	110.869583129883	0.0835199728608131	62.3810920715332	0.035866092890501	58.2574043273926	0.0349105708301067	75.4976959228516	0.0590810887515545	"Bacteroidaceae"
"H6T21_38"	237.5	58.3847759962082	9.21954445729289	0.875536470581654	0.977366255144033	0.999776510360517	115.698127746582	0.108140900731087	62.3379135131836	0.0468960665166378	57.5584182739258	0.0340785719454288	76.0269927978516	0.0815486311912537	"Ruminococcaceae"
"H6T21_42"	1422	146.911687493324	21.4009345590327	0.827935998188439	0.967018021081265	0.99999277029657	104.453598022461	0.138291642069817	61.7060623168945	0.0413249731063843	56.9623641967773	0.0365943722426891	74.2519454956055	0.0846277698874474	"Eggerthellaceae"
"H6T21_44"	304	65.7989894151688	10.4628879768608	0.882358351575732	0.980645161290323	0.999858425265387	113.007850646973	0.147572666406631	61.706111907959	0.0575664713978767	57.8559455871582	0.0435253083705902	74.8851699829102	0.0876255482435226	"Bacteroidaceae"
"H6T21_45"	101	44.8284270763397	6.33263734820751	0.631573990062139	0.952830188679245	0.999180488895716	129.757064819336	0.0447830073535442	57.9220161437988	0.0332717634737492	54.6663665771484	0.0270794816315174	66.2747116088867	0.0396087914705276	"Bifidobacteriaceae"
"H6T21_47"	276.5	63.5563488006592	10.0498756211209	0.86017560195518	0.975308641975309	0.999831547656668	114.011680603027	0.14526292681694	62.3644599914551	0.0512996800243855	58.2196159362793	0.0399625115096569	76.4091415405273	0.0917557626962662	"Lachnospiraceae"
"H6T21_48"	261.5	60.8700572252274	9.4339811320566	0.886898942655458	0.973929236499069	0.998296157701051	117.1328125	0.110248208045959	61.7446937561035	0.051279965788126	57.0855445861816	0.0390634275972843	71.9408340454102	0.0756996646523476	"Ruminococcaceae"
"H6T21_49"	138	44.1421353816986	7.21110255092798	0.889984152905876	0.985714285714286	0.998537792106041	122.00464630127	0.0780728533864021	59.8911170959473	0.0370163768529892	56.5272407531738	0.034425113350153	71.5832824707031	0.0528866425156593	"Bacteroidaceae"
"H6T21_50"	284	63.4558436870575	9.8488578017961	0.886308590376406	0.974271012006861	0.999827131798754	117.283798217773	0.114971041679382	59.2957763671875	0.0521784089505672	56.1163024902344	0.0412444360554218	73.2125930786133	0.0717685148119926	"Ruminococcaceae"
"H6T21_51"	237	57.7989894151688	8.77329858852089	0.891492553390137	0.979338842975207	0.999769832416683	116.926773071289	0.114028081297874	60.6371459960938	0.0505678653717041	57.813304901123	0.0414365082979202	76.2155609130859	0.0734274238348007	"Ruminococcaceae"
"H6T22_0"	146	46.1421352624893	7.21110255092798	0.861722323710352	0.973333333333333	0.999390454426832	121.230514526367	0.0889621824026108	61.2522888183594	0.0487959571182728	57.7316093444824	0.0456351302564144	74.169189453125	0.0683558359742165	"Ruminococcaceae"
"H6T22_1"	226	57.7989894151688	8.97213595499958	0.850115261882578	0.965811965811966	0.999733231431198	117.279426574707	0.120016850531101	61.8542861938477	0.0611114911735058	56.8162574768066	0.0452928282320499	73.8602523803711	0.0983762890100479	"Ruminococcaceae"
"H6T22_2"	261.5	61.2132029533386	9.4339811320566	0.876983350768205	0.972118959107807	0.999781943113046	114.120727539062	0.139530569314957	62.5681381225586	0.0680176466703415	58.101806640625	0.0499695315957069	75.0786666870117	0.100971333682537	"Ruminococcaceae"
"H6T22_3"	323.5	68.8700568675995	10.0498756211209	0.857083759332271	0.962797619047619	0.995513527637464	117.352066040039	0.110096618533134	63.1054840087891	0.0564398691058159	58.9391059875488	0.0486081130802631	73.8529281616211	0.0918279215693474	"Eggerthellaceae"
"H6T22_6"	219	55.7989895343781	8.30313074680804	0.88389628821137	0.979865771812081	0.995811831110604	116.49787902832	0.110770173370838	61.7274475097656	0.0460817888379097	57.5269927978516	0.0454520508646965	73.0583724975586	0.086384043097496	"Bifidobacteriaceae"
"H6T22_7"	158	47.3137081861496	7.61577310586391	0.886937417552299	0.993710691823899	0.988640506820019	118.401252746582	0.0889306887984276	60.8534736633301	0.0522008016705513	57.6606369018555	0.0356050617992878	72.5949478149414	0.0795492827892303	"Others"
"H6T22_10"	259.5	62.0416301488876	9.4339811320566	0.847190008859989	0.955801104972376	0.999443302814878	114.347496032715	0.116238087415695	63.1255302429199	0.0484936833381653	58.4134521484375	0.0555185452103615	74.7671966552734	0.0871358215808868	"Ruminococcaceae"
"H6T22_11"	2059	178.710676193237	25.8069758011279	0.810149586157037	0.954124189063948	0.999490513405654	103.158020019531	0.127827063202858	63.3874702453613	0.0414549484848976	58.0632553100586	0.0384179949760437	74.3292846679688	0.0867163687944412	"Eggerthellaceae"
"H6T22_13"	175	50.1421353816986	8.06225774829855	0.874666035209618	0.980392156862745	0.999592147031087	118.797035217285	0.0963402464985847	60.8124694824219	0.0482466965913773	56.3025398254395	0.0433785244822502	73.9405517578125	0.0783334970474243	"Ruminococcaceae"
"H6T22_16"	252	59.7989894151688	9.21954445729289	0.885569632645421	0.978640776699029	0.998035905055061	114.358863830566	0.137054100632668	62.4266471862793	0.0610546059906483	57.5783882141113	0.0419441312551498	76.0550384521484	0.0949734672904015	"Ruminococcaceae"
"H6T22_17"	568	90.7695518732071	13.6014705087354	0.866318955388736	0.96763202725724	0.999953788386221	105.289253234863	0.198993444442749	61.8161239624023	0.046446580439806	57.3247566223145	0.0356250926852226	72.6925659179688	0.0775341764092445	"Bacteroidaceae"
"H6T22_18"	163.5	48.7279217243195	7.44794149757221	0.865310240341031	0.976119402985075	0.998736416668894	117.848556518555	0.0946710929274559	59.6226501464844	0.0443620719015598	56.2347984313965	0.0416164509952068	72.671516418457	0.0669872611761093	"Ruminococcaceae"
"H6T22_19"	211.5	55.5563489198685	8.54400374531753	0.861098518609925	0.972413793103448	0.999652999825789	116.994613647461	0.112986549735069	61.0879592895508	0.0536149218678474	56.7904510498047	0.0423418618738651	73.2712020874023	0.0875426158308983	"Ruminococcaceae"
"H6T22_20"	1738	165.882250070572	23.8117247658813	0.793706251374336	0.952850877192982	0.996858551896307	104.196487426758	0.144694864749908	63.091682434082	0.0433368161320686	57.9099235534668	0.0373207442462444	74.4849548339844	0.0936574637889862	"Eggerthellaceae"
"H6T22_21"	294.5	64.3847759962082	10	0.892747792579555	0.988255033557047	0.999856102715318	113.673065185547	0.140768304467201	60.6820907592773	0.0705302357673645	57.5933303833008	0.0578407198190689	71.7409057617188	0.0926345735788345	"Ruminococcaceae"
"H6T22_22"	228	58.1421353816986	9.13746479771515	0.847544978184563	0.97228144989339	0.999661304792892	116.65795135498	0.119422689080238	59.7561645507812	0.0610356703400612	56.2501754760742	0.0464461930096149	71.2312316894531	0.0784883871674538	"Bacteroidaceae"
"H6T22_24"	275.5	65.2132029533386	9.66784539115062	0.814067477786919	0.954939341421144	0.99982724854084	114.182472229004	0.122393079102039	61.8339576721191	0.0590439736843109	57.9662933349609	0.0412902161478996	75.4897384643555	0.0821076482534409	"Ruminococcaceae"
"H6T22_29"	333.5	69.2132030725479	10.770329614269	0.87483833629368	0.976573938506589	0.999859856223964	111.11646270752	0.161694034934044	62.4545440673828	0.0681021362543106	58.5321998596191	0.058369018137455	74.3693466186523	0.106311768293381	"Ruminococcaceae"
"H6T22_30"	261	60.6274164915085	9.32676279467475	0.892302782315283	0.97752808988764	0.999750666201897	114.72306060791	0.130924001336098	61.1657333374023	0.0578160211443901	57.0779838562012	0.0457404069602489	73.5458526611328	0.100900642573833	"Others"
"H6T22_31"	237.5	58.3847759962082	9.21954445729289	0.875536470581654	0.979381443298969	0.999739457115114	116.563621520996	0.10672228038311	63.6124572753906	0.0544938147068024	58.907054901123	0.0411616042256355	73.40185546875	0.0957378670573235	"Ruminococcaceae"
"H6T22_35"	2968	226.166520476341	30.2654919008431	0.729150415347467	0.9283703472005	0.999998307101949	105.156471252441	0.119525387883186	62.5067367553711	0.0379685163497925	56.8844413757324	0.0343798846006393	73.5719528198242	0.0803080201148987	"Ruminococcaceae"
"H6T22_36"	176	50.1421353816986	7.9362537121026	0.879664126839387	0.98050139275766	0.999556820884002	117.325927734375	0.102175921201706	60.7489929199219	0.0416397787630558	56.527042388916	0.0322226397693157	73.8036117553711	0.0707729160785675	"Others"
"H6T22_37"	2879.5	247.438598394394	30.4138126514911	0.591006221857831	0.879370896320049	0.999954345305537	113.486450195312	0.0715890601277351	61.7134666442871	0.0350190363824368	57.8719520568848	0.0327652879059315	74.4818572998047	0.0534950755536556	"Ruminococcaceae"
"H6T22_39"	5468	314.793936729431	41.8748130068302	0.693402897893056	0.930248383804015	0.999999557890578	101.470581054688	0.144785597920418	63.8853454589844	0.0424052849411964	58.2332763671875	0.0354826077818871	70.44921875	0.0707221031188965	"Bacteroidaceae"
"H6T22_40"	273.5	71.6984841823578	10	0.668570556363358	0.880837359098229	0.999793893566283	115.63565826416	0.0897230431437492	62.6269264221191	0.0406248718500137	56.7933692932129	0.0342374667525291	68.6623229980469	0.0615189597010612	"Enterobacteriaceae"
"H6T22_41"	96.5	39.0710676908493	5.8309518948453	0.794376922141827	0.955445544554455	0.998504096338669	122.689476013184	0.0747914388775826	59.1331634521484	0.0431038923561573	56.5223617553711	0.0373776480555534	72.3846206665039	0.0555415153503418	"Ruminococcaceae"
